"","V1"
"inaug_TheodoreRoosevelt_1_36",6
"inaug_TheodoreRoosevelt_1_37",8
"inaug_TheodoreRoosevelt_1_38",8
"inaug_WilliamHowardTaft_1_2",14
"inaug_WilliamHowardTaft_1_3",15
"inaug_WilliamHowardTaft_1_4",15
"inaug_WilliamHowardTaft_1_5",15
"inaug_WilliamHowardTaft_1_6",15
"inaug_WilliamHowardTaft_1_7",15
"inaug_WilliamHowardTaft_1_8",15
"inaug_WilliamHowardTaft_1_9",15
"inaug_WilliamHowardTaft_1_10",15
"inaug_WilliamHowardTaft_1_11",15
"inaug_WilliamHowardTaft_1_12",15
"inaug_WilliamHowardTaft_1_13",15
"inaug_WilliamHowardTaft_1_14",15
"inaug_WilliamHowardTaft_1_15",15
"inaug_WilliamHowardTaft_1_16",11
"inaug_WilliamHowardTaft_1_17",15
"inaug_WilliamHowardTaft_1_18",15
"inaug_WilliamHowardTaft_1_19",15
"inaug_WilliamHowardTaft_1_20",15
"inaug_WilliamHowardTaft_1_21",15
"inaug_WilliamHowardTaft_1_22",15
"inaug_WilliamHowardTaft_1_23",15
"inaug_WilliamHowardTaft_1_24",15
"inaug_WilliamHowardTaft_1_25",15
"inaug_WilliamHowardTaft_1_26",15
"inaug_WilliamHowardTaft_1_27",15
"inaug_WilliamHowardTaft_1_28",15
"inaug_WilliamHowardTaft_1_29",15
"inaug_WilliamHowardTaft_1_30",15
"inaug_WilliamHowardTaft_1_31",15
"inaug_WilliamHowardTaft_1_32",15
"inaug_WilliamHowardTaft_1_33",15
"inaug_WilliamHowardTaft_1_34",15
"inaug_WilliamHowardTaft_1_35",15
"inaug_WilliamHowardTaft_1_36",15
"inaug_WilliamHowardTaft_1_37",15
"inaug_WilliamHowardTaft_1_38",15
"inaug_WilliamHowardTaft_1_39",15
"inaug_WilliamHowardTaft_1_40",15
"inaug_WilliamHowardTaft_1_41",9
"inaug_WilliamHowardTaft_1_42",9
"inaug_WilliamHowardTaft_1_43",9
"inaug_WilliamHowardTaft_1_44",9
"inaug_WilliamHowardTaft_1_45",9
"inaug_WilliamHowardTaft_1_46",9
"inaug_WilliamHowardTaft_1_47",9
"inaug_WilliamHowardTaft_1_48",9
"inaug_WilliamHowardTaft_1_49",9
"inaug_WilliamHowardTaft_1_50",9
"inaug_WilliamHowardTaft_1_51",9
"inaug_WilliamHowardTaft_1_52",9
"inaug_WilliamHowardTaft_1_53",9
"inaug_WilliamHowardTaft_1_54",9
"inaug_WilliamHowardTaft_1_55",9
"inaug_WilliamHowardTaft_1_56",9
"inaug_WilliamHowardTaft_1_57",9
"inaug_WilliamHowardTaft_1_58",9
"inaug_WilliamHowardTaft_1_59",9
"inaug_WilliamHowardTaft_1_60",9
"inaug_WilliamHowardTaft_1_61",9
"inaug_WilliamHowardTaft_1_62",9
"inaug_WilliamHowardTaft_1_63",9
"inaug_WilliamHowardTaft_1_64",9
"inaug_WilliamHowardTaft_1_65",9
"inaug_WilliamHowardTaft_1_66",4
"inaug_WilliamHowardTaft_1_67",4
"inaug_WilliamHowardTaft_1_68",4
"inaug_WilliamHowardTaft_1_69",4
"inaug_WilliamHowardTaft_1_70",4
"inaug_WilliamHowardTaft_1_71",15
"inaug_WilliamHowardTaft_1_72",15
"inaug_WilliamHowardTaft_1_73",15
"inaug_WilliamHowardTaft_1_74",15
"inaug_WilliamHowardTaft_1_75",15
"inaug_WilliamHowardTaft_1_76",15
"inaug_WilliamHowardTaft_1_77",15
"inaug_WilliamHowardTaft_1_78",15
"inaug_WilliamHowardTaft_1_79",15
"inaug_WilliamHowardTaft_1_80",15
"inaug_WilliamHowardTaft_1_81",15
"inaug_WilliamHowardTaft_1_82",15
"inaug_WilliamHowardTaft_1_83",15
"inaug_WilliamHowardTaft_1_84",15
"inaug_WilliamHowardTaft_1_85",15
"inaug_WilliamHowardTaft_1_86",15
"inaug_WilliamHowardTaft_1_87",15
"inaug_WilliamHowardTaft_1_88",15
"inaug_WilliamHowardTaft_1_89",15
"inaug_WilliamHowardTaft_1_90",15
"inaug_WilliamHowardTaft_1_91",15
"inaug_WilliamHowardTaft_1_92",11
"inaug_WilliamHowardTaft_1_93",11
"inaug_WilliamHowardTaft_1_94",11
"inaug_WilliamHowardTaft_1_95",11
"inaug_WilliamHowardTaft_1_96",11
"inaug_WilliamHowardTaft_1_97",11
"inaug_WilliamHowardTaft_1_98",11
"inaug_WilliamHowardTaft_1_99",11
"inaug_WilliamHowardTaft_1_100",11
"inaug_WilliamHowardTaft_1_101",15
"inaug_WilliamHowardTaft_1_102",15
"inaug_WilliamHowardTaft_1_103",15
"inaug_WilliamHowardTaft_1_104",15
"inaug_WilliamHowardTaft_1_105",7
"inaug_WilliamHowardTaft_1_106",14
"inaug_WilliamHowardTaft_1_107",14
"inaug_WilliamHowardTaft_1_108",14
"inaug_WilliamHowardTaft_1_109",14
"inaug_WilliamHowardTaft_1_110",14
"inaug_WilliamHowardTaft_1_111",14
"inaug_WilliamHowardTaft_1_112",14
"inaug_WilliamHowardTaft_1_113",4
"inaug_WilliamHowardTaft_1_114",4
"inaug_WilliamHowardTaft_1_115",4
"inaug_WilliamHowardTaft_1_116",4
"inaug_WilliamHowardTaft_1_117",4
"inaug_WilliamHowardTaft_1_118",1
"inaug_WilliamHowardTaft_1_119",14
"inaug_WilliamHowardTaft_1_120",14
"inaug_WilliamHowardTaft_1_121",14
"inaug_WilliamHowardTaft_1_122",14
"inaug_WilliamHowardTaft_1_123",14
"inaug_WilliamHowardTaft_1_124",14
"inaug_WilliamHowardTaft_1_125",4
"inaug_WilliamHowardTaft_1_126",4
"inaug_WilliamHowardTaft_1_127",4
"inaug_WilliamHowardTaft_1_128",1
"inaug_WilliamHowardTaft_1_129",4
"inaug_WilliamHowardTaft_1_130",14
"inaug_WilliamHowardTaft_1_131",14
"inaug_WilliamHowardTaft_1_132",14
"inaug_WilliamHowardTaft_1_133",14
"inaug_WilliamHowardTaft_1_134",13
"inaug_WilliamHowardTaft_1_135",8
"inaug_WilliamHowardTaft_1_136",14
"inaug_WilliamHowardTaft_1_137",14
"inaug_WilliamHowardTaft_1_138",14
"inaug_WilliamHowardTaft_1_139",14
"inaug_WilliamHowardTaft_1_140",14
"inaug_WilliamHowardTaft_1_141",14
"inaug_WilliamHowardTaft_1_142",14
"inaug_WilliamHowardTaft_1_143",14
"inaug_WilliamHowardTaft_1_144",14
"inaug_WilliamHowardTaft_1_145",14
"inaug_WilliamHowardTaft_1_146",11
"inaug_WilliamHowardTaft_1_147",15
"inaug_WilliamHowardTaft_1_148",15
"inaug_WilliamHowardTaft_1_149",15
"inaug_WilliamHowardTaft_1_150",15
"inaug_WilliamHowardTaft_1_151",15
"inaug_WilliamHowardTaft_1_152",15
"inaug_WilliamHowardTaft_1_153",15
"inaug_WilliamHowardTaft_1_154",15
"inaug_WilliamHowardTaft_1_155",15
"inaug_WilliamHowardTaft_1_156",15
"inaug_WilliamHowardTaft_1_157",1
"inaug_WilliamHowardTaft_1_158",11
"inaug_WilliamHowardTaft_1_159",15
"inaug_WilliamHowardTaft_1_160",4
"inaug_WilliamHowardTaft_1_161",11
"inaug_WilliamHowardTaft_1_162",11
"inaug_WilliamHowardTaft_1_163",11
"inaug_WilliamHowardTaft_1_164",11
"inaug_WilliamHowardTaft_1_165",11
"inaug_WilliamHowardTaft_1_166",11
"inaug_HerbertHoover_1_2",13
"inaug_HerbertHoover_1_3",13
"inaug_HerbertHoover_1_4",13
"inaug_HerbertHoover_1_5",6
"inaug_HerbertHoover_1_6",6
"inaug_HerbertHoover_1_7",3
"inaug_HerbertHoover_1_8",3
"inaug_HerbertHoover_1_9",3
"inaug_HerbertHoover_1_10",15
"inaug_HerbertHoover_1_11",3
"inaug_HerbertHoover_1_12",3
"inaug_HerbertHoover_1_13",9
"inaug_HerbertHoover_1_14",11
"inaug_HerbertHoover_1_15",8
"inaug_HerbertHoover_1_16",3
"inaug_HerbertHoover_1_17",3
"inaug_HerbertHoover_1_18",4
"inaug_HerbertHoover_1_19",4
"inaug_HerbertHoover_1_20",4
"inaug_HerbertHoover_1_21",15
"inaug_HerbertHoover_1_22",4
"inaug_HerbertHoover_1_23",4
"inaug_HerbertHoover_1_24",4
"inaug_HerbertHoover_1_25",15
"inaug_HerbertHoover_1_26",4
"inaug_HerbertHoover_1_27",4
"inaug_HerbertHoover_1_28",4
"inaug_HerbertHoover_1_29",4
"inaug_HerbertHoover_1_30",11
"inaug_HerbertHoover_1_31",11
"inaug_HerbertHoover_1_32",11
"inaug_HerbertHoover_1_33",11
"inaug_HerbertHoover_1_34",4
"inaug_HerbertHoover_1_35",3
"inaug_HerbertHoover_1_36",11
"inaug_HerbertHoover_1_37",4
"inaug_HerbertHoover_1_38",4
"inaug_HerbertHoover_1_39",4
"inaug_HerbertHoover_1_40",4
"inaug_HerbertHoover_1_41",4
"inaug_HerbertHoover_1_42",4
"inaug_HerbertHoover_1_43",4
"inaug_HerbertHoover_1_44",4
"inaug_HerbertHoover_1_45",4
"inaug_HerbertHoover_1_46",4
"inaug_HerbertHoover_1_47",4
"inaug_HerbertHoover_1_48",4
"inaug_HerbertHoover_1_49",4
